,z_real,z_imag
0,-0.0017527692502754932,1e-08
1,-0.0006250902576454874,0.006324600496223837
2,0.0025671791067172797,0.008478184293244938
3,0.003358675793330463,0.010637211439449198
4,0.0033541406871157066,0.01245711567278131
5,0.005268920809644212,0.013491840808849007
6,0.007986775977114287,0.013760668677838272
7,0.011719273200376395,0.013287664839868143
8,0.01769293767368467,0.011667077502069504
9,0.019169177703424727,0.014031014961546549
10,0.022694048244028604,0.014116929540659252
11,0.02471391150892238,0.01543186192991118
12,0.02554721037211405,0.017077283557566776
13,0.02614148000962125,0.018499558857220082
14,0.026956198660030073,0.01963946443488036
15,0.02682787730447332,0.02094908038015102
16,0.027979516262007294,0.02171682678676708
17,0.029238333959692542,0.022262686363524804
18,0.0300973626678201,0.023104873685104745
19,0.03219358786978776,0.022355015196041734
20,0.030908236906473773,0.02456297673825145
21,0.031205786656107824,0.02563206138788051
22,0.03235517382745447,0.0261541718823306
23,0.03456000897059874,0.025110245810331996
24,0.03374642684352674,0.027197761580979998
25,0.035240112490303795,0.027472891696190004
26,0.03541437351459692,0.028558285327280424
27,0.03725469259359037,0.027917140913078658
28,0.03733933156688276,0.029309587348145524
29,0.039042880803514535,0.02885385321818785
30,0.03889764990624447,0.030303359870168224
31,0.03784843053779535,0.031357071541918025
32,0.037555106778414074,0.032283951327689124
33,0.03932736876835942,0.03232765137152643
34,0.03987300983531029,0.03308225237589192
35,0.03976428615587474,0.033973288382953215
36,0.04062226888935327,0.03435703900920917
37,0.04110274258504121,0.034952730257300633
38,0.04059038417501044,0.035771278207244295
39,0.0412214441713701,0.036317514224312
40,0.04243174768489747,0.036084359904757245
41,0.04309005256625642,0.03660785746282561
42,0.044057014574653226,0.03659409271866627
43,0.04541186064288192,0.034973994544262914
44,0.046256393829419026,0.03612323800943068
45,0.045016219035801865,0.03784381304473456
46,0.04534256064014588,0.03866262332084641
47,0.04562157932521613,0.03935591319184664
48,0.04571418775664759,0.040038502127040285
49,0.04571461168689215,0.04069242560805636
50,0.043415660061711325,0.04036800177317164
51,0.043672934853262645,0.041479539794402116
52,0.04323073297171639,0.04215814242898965
53,0.0428432964201057,0.042758144096514905
54,0.042732980621636746,0.043397083034740526
55,0.04307041382071919,0.04399348780143625
56,0.042430312315187534,0.04443869614721393
57,0.041375251994376055,0.044371893246668744
58,0.041166265071060144,0.045101487700844926
59,0.041877140074192465,0.045764895513932716
60,0.04167282545072429,0.04637060416134092
61,0.041452299678112814,0.0468907900128898
62,0.04111126458983217,0.04733411456117439
63,0.04167588656267014,0.04781558312566145
64,0.0417958376851479,0.048338374008033716
65,0.04256685522525016,0.048503201698653825
66,0.04200445710900778,0.04915629124208238
67,0.04247753668759345,0.04959079162104337
68,0.043442148022698565,0.04948164033159293
69,0.04432024932530725,0.04941190446707987
70,0.04507560491649794,0.049559838757868395
71,0.04580134738856745,0.049704887187185395
72,0.04639593585563271,0.05001850808317731
73,0.04672166900429951,0.050550867463901465
74,0.04770048336518494,0.04993110926493951
75,0.0486487214254807,0.0495619481352964
76,0.0494123213868364,0.04988764510290129
77,0.05040490546111055,0.048649860162533747
78,0.0515978084860881,0.04761744483635371
79,0.0524313292416042,0.048609821194829574
80,0.053268601277411766,0.048982844307120764
81,0.05427321720363347,0.04867758749520111
82,0.053881198117313074,0.05014782888783476
83,0.05443983902949182,0.050723411676789516
84,0.05569109591887104,0.04987394739476239
85,0.05587946937394735,0.0509755726900446
86,0.05616931649696115,0.051647356768772704
87,0.05592090573069889,0.05242338045132216
88,0.05625566473621457,0.05297927908482114
89,0.055436352301848735,0.05359808435501799
90,0.05549977212156772,0.05427622973583524
91,0.05563764387152649,0.05485063523199551
92,0.055627886627653056,0.05540293699554958
93,0.056302809696381455,0.055634310110607696
94,0.05483415224918518,0.05601303281699213
95,0.05460572494275766,0.056651279210571566
96,0.05484199296973511,0.05723966995867119
97,0.05603881893403842,0.05721199269338323
98,0.05712521681943186,0.056930152840730185
99,0.058461673193969506,0.05506641345476749
100,0.059680310939409245,0.05413088529777769
101,0.06071392373662902,0.05198960015098133
102,0.06187699566409766,0.05306539996072722
103,0.06269353104562138,0.05373115092443271
104,0.06381081903154864,0.052650698677521875
105,0.06491484946776417,0.05250577215933174
106,0.0659774561812529,0.05190299904631998
107,0.066869730941068,0.05012303068692564
108,0.06831940396109705,0.050263738845846534
109,0.06960071196194484,0.04959327758556309
110,0.0709024076311861,0.04923541808529857
111,0.07216157682927038,0.0491309275969096
112,0.07243288053021897,0.04447579695893688
113,0.07504067430706744,0.04437715887920094
114,0.07617653003929364,0.04646018976070367
115,0.07813995974025775,0.04493099199269764
116,0.07928543242591972,0.037743281202612215
117,0.08284989308989504,0.03827208464700534
118,0.08618042960107118,0.03440612281931235
119,0.08938154618396014,0.03486089530130551
120,0.09002877154287321,0.03779572286459611
121,0.08880453127383,0.04082688166695519
122,0.09079369352859004,0.04156390955302679
