,z_real,z_imag
0,0.0023906658111760627,1e-08
1,0.0030074488856238267,0.006324600496223837
2,0.006874142684779951,0.00831371036749196
3,0.004569912986777541,0.010524150544158454
4,0.006209089030187848,0.012258918677834657
5,0.0063911593166330535,0.013903985088600699
6,0.008897050208541733,0.014363030598406488
7,0.009250925959940736,0.015982159886083508
8,0.010522418896412873,0.016929992588411245
9,0.010226056231044993,0.01832560588849925
10,0.009663931267761772,0.019472309348442695
11,0.009651674730496345,0.02056653231239203
12,0.009647703431449614,0.02157194180140141
13,0.00998341832392549,0.02248838243293164
14,0.010331179186947504,0.023349295361075557
15,0.010885325392051148,0.024102879908021197
16,0.011567667918360636,0.024762585561404288
17,0.011270274366983047,0.025689155140871944
18,0.01149467166750338,0.02648686235958923
19,0.010979951542164424,0.027228206056684513
20,0.010011261864144397,0.027682728520934043
21,0.009249015120338374,0.028249967658900064
22,0.008537517107683483,0.02881276932192823
23,0.007906006706862584,0.02940128848002764
24,0.007890058580328093,0.030239148013504767
25,0.0071928746927326075,0.030732139984332142
26,0.006559717185963694,0.031227217172795935
27,0.005809373869426763,0.031603831065787166
28,0.005039737358802993,0.03196377731873623
29,0.00435846900484874,0.032418655446036
30,0.004305348961638028,0.03324485173788349
31,0.004617639947215347,0.034015285936769606
32,0.004912754615252293,0.034713681532282
33,0.005095453748752945,0.035382262290892766
34,0.005553836317289644,0.035951021432965795
35,0.007119087790465505,0.03562589323921998
36,0.007273866944604497,0.03660274315122069
37,0.008295517014819075,0.03680256421453839
38,0.009208414484435308,0.037052207810843805
39,0.008181516479060383,0.0381023915362771
40,0.008530079323587597,0.03878891149304619
41,0.00905108253367028,0.039288670991170706
42,0.008257439273148223,0.03988698600697129
43,0.007170818365095078,0.04008640194493349
44,0.006968306156692446,0.040803425453734055
45,0.007830682456502846,0.04137183988260392
46,0.007992836918254942,0.04199334197977888
47,0.008017227523169572,0.04256482244983573
48,0.007835135516625217,0.04309489393972034
49,0.0074380059387256555,0.043535417899501584
50,0.007219026922809839,0.04402476509296033
51,0.007376885576140085,0.04454581419519881
52,0.0071958587165310145,0.045020842239026096
53,0.006999847935427796,0.04547031576406319
54,0.006807197705335773,0.04591028569244511
55,0.006507824144823173,0.0463010787013532
56,0.005847961310785156,0.04640458875586646
57,0.005076930249893327,0.046346006834486884
58,0.004248170285961859,0.046229725850190216
59,0.00365688780792233,0.04660120385755709
60,0.003005620227604281,0.04679489603033834
61,0.0025600871900438717,0.04723048598161307
62,0.0020243392232233066,0.04751786144013986
63,0.0018200232748226532,0.04807592354635508
64,0.0018372304392579636,0.04866538469313906
65,0.001577176730567181,0.049127068907851755
66,0.0011874769408664607,0.04947979431357603
67,0.0009203102642534084,0.04989722495565127
68,0.0010043871327384516,0.05042409130962503
69,0.0005737542304983098,0.05074514863530128
70,0.0006075299111876977,0.05125332565638666
71,0.0006846156108891244,0.051727609740909966
72,0.000951061362322929,0.05216894854332381
73,0.0004318052680412055,0.052498702808949624
74,-0.00011315093029535487,0.052678241147575584
75,-0.0007025041189785866,0.05275729652034546
76,-0.0010946893033783587,0.05309111974981482
77,-0.0010492260313519357,0.05364830814095319
78,-0.0014839398632563315,0.053922166383719244
79,-0.001765424496706323,0.05427883907744417
80,-0.001532626703442778,0.05478951574162061
81,-0.0019106492033938347,0.05512071748716377
82,-0.002006111122109053,0.05554402420597585
83,-0.0015992874288018057,0.05595710310672233
84,-0.0022421460237262952,0.05620131185109089
85,-0.002795388923022058,0.0563020993832898
86,-0.0032032543788537223,0.05655380201880329
87,-0.0036177388779485976,0.056772260618202244
88,-0.00358026576938335,0.05729621976445136
89,-0.004146994781405098,0.05737957650981291
90,-0.004479169918198819,0.05768590724624452
91,-0.004843971122286081,0.05793300784316063
92,-0.0048594855069272625,0.05840949364653383
93,-0.004885829411853565,0.058839834634129014
94,-0.0042063405143121235,0.05917431551584687
95,-0.003943665971075178,0.05962895801011279
96,-0.004160227864542017,0.060079485919926595
97,-0.0034517689079482535,0.060289736971802746
98,-0.002890401060046724,0.06052622762550073
99,-0.0023692896827703113,0.06078221299397704
100,-0.001970533441019488,0.06112523435560931
101,-0.002458750952652236,0.06167353860099276
102,-0.002103620124562272,0.062073013077743856
103,-0.0023760752288155182,0.06250729819003127
104,-0.0035103571692195776,0.0623223652991302
105,-0.003936834783560874,0.06272348764996791
106,-0.004469019997030626,0.06291529068022679
107,-0.004065719622692926,0.06352809379394055
108,-0.0039035961403353094,0.06398750946477708
109,-0.003787579337505,0.06440196260063046
110,-0.0035041836506327895,0.06475143866743945
111,-0.0036620745292108826,0.06514736074337296
112,-0.003934885916014116,0.0654610929334401
113,-0.004179049608058474,0.06576303586546166
114,-0.003978670518034402,0.06614523382503089
115,-0.004223367720475031,0.06645772686917505
116,-0.004197359207600622,0.06681374786853148
117,-0.0038375992734979024,0.06708773649348897
118,-0.0038873710126546925,0.06745950280798048
119,-0.0036481894430903743,0.06775376237690428
120,-0.0032919737434896636,0.06796729227779098
121,-0.003200242014670705,0.0683242987287664
122,-0.002920113979719799,0.06857568419734898
123,-0.00279700525618379,0.06890361402389024
124,-0.0029063528120170374,0.0692572142904893
125,-0.002959593100125338,0.06959050315463879
126,-0.0031317104991030876,0.0698946433043964
127,-0.0027132096024932452,0.07012451515542664
128,-0.002759534719460822,0.07048517847661226
129,-0.0030391691367518702,0.07077055098155359
130,-0.0033354412693197308,0.07101383049021404
131,-0.003737305773882663,0.07116081391810304
132,-0.0039034480592914683,0.07148606131350482
133,-0.004348056678058708,0.07155791765178458
134,-0.0042100490327632925,0.07201302407263735
135,-0.004622371524248645,0.0721729377629919
136,-0.004656959895891865,0.07253814937939783
137,-0.004676145285424555,0.07286870644791678
138,-0.004878905122101443,0.07312801106718028
139,-0.005073543574452246,0.07337934746281584
140,-0.0053409797386244195,0.07357606922625354
141,-0.005478369986077595,0.07386079637118782
142,-0.005447536857740432,0.07418809281251397
143,-0.005529966379104108,0.0744803216873914
144,-0.005429136579303426,0.07478681202359569
145,-0.00534531361061771,0.075085286480262
146,-0.005098594996184976,0.07533723479259109
147,-0.0048988172974624156,0.07560591740621703
148,-0.004752737113937748,0.07589049280821737
149,-0.004695766194694464,0.07619259624526949
150,-0.004620831079839601,0.07648108378893066
151,-0.004533627985051664,0.07676135473378301
152,-0.004257735950406861,0.07695912218838175
153,-0.004223356389523487,0.07726867664175803
154,-0.003935506719516403,0.07745509914666077
155,-0.003726148356928524,0.07769061314751798
156,-0.003350882322272863,0.07777359210553703
157,-0.003188584918627733,0.07807076134560945
158,-0.0029759503589263862,0.07830858518238375
159,-0.0026030051640560064,0.07838424476250389
160,-0.002156255751468238,0.07833266757777027
161,-0.001896964265636895,0.07861968825841459
162,-0.001521832518321747,0.07871796701628438
163,-0.0011439464053814587,0.0788091233993464
164,-0.0007093591382600624,0.07878625664054778
165,-0.00038994368537747116,0.07901830713098489
166,5.9033707222221326e-05,0.07897218241135533
167,0.0003011860893771209,0.07930744428267406
168,0.00041838772037383447,0.07967544406549341
169,0.000872055976351645,0.07968060197409796
170,0.0012112749950062526,0.07984706204359317
171,0.0014781202398547139,0.08008736488150393
172,0.0013382879821204508,0.0805371124713328
173,0.0015982739480989113,0.08080136215068161
174,0.0019324237995441095,0.08095244662706864
175,0.0021947901860995484,0.08116310246381192
176,0.0023044957797704975,0.0814789081002725
177,0.00276611055013905,0.08140209262687789
178,0.002930722610754158,0.08174392631803656
179,0.00274486998313507,0.08215971777863511
180,0.0026763110923930552,0.08251485709676262
181,0.002702573504624149,0.08284035329653247
182,0.0029766056210537082,0.08305915565448883
183,0.0028745447896822885,0.08339787714025391
184,0.0025994274045303594,0.08367799247829596
185,0.002482212809467011,0.0839914663424436
186,0.0027352783850424266,0.08426437474359492
187,0.0023734775781120553,0.08452787720368758
188,0.0031127368698613328,0.08456823259307919
189,0.0028782669867368302,0.08499910313818063
190,0.0030522037398836815,0.08527984257086198
191,0.003352994728501535,0.08544714826067039
192,0.003536170013525469,0.08568531993919754
193,0.0037087721085030576,0.08591599032764145
194,0.0034833333884452173,0.08623263250109021
195,0.003661243485876958,0.08649351873923498
196,0.003344002331400137,0.08674903464932308
197,0.002981326278816167,0.08693277877557008
198,0.0033321852833327614,0.08725543481353187
199,0.0037450017550375637,0.08738009504195261
200,0.004100980368140217,0.08748987198118106
201,0.0042532843530836304,0.08776505475538494
202,0.004701561361409912,0.08766101519696065
203,0.0052305375770786465,0.08692421400276282
204,0.005626411762440665,0.08731507002891774
205,0.00604596795404435,0.08739039119236605
206,0.006055673060998794,0.08789114941531949
207,0.006031562794749023,0.08830269010872065
208,0.00629298464417462,0.08853837023123487
209,0.006199513610335,0.08890439572692786
