,z real,z imag
0,0.2889824048042757,1e-08
1,0.21319815071988468,0.20010007506255498
2,0.4211500874787238,0.24349513860881256
3,0.340491527168541,0.3237677925550077
4,0.46795055955591597,0.35631893383852004
5,0.27857375436134396,0.3954508338611539
6,-0.02595785895372482,0.30448514970709856
7,0.039137473601473044,0.4107258545499304
8,-0.06833195873977482,0.4381704801986547
9,0.04679498179348482,0.5066549251248449
10,-0.0036988162939684543,0.5538925633972583
11,0.1264388022158064,0.5689763265239295
12,0.13509320555681956,0.6223631716482043
13,0.04258104921843017,0.647390064240511
14,0.015069893515638866,0.6848154721687725
15,0.000401249651543617,0.7193481778975026
16,-0.0762994888055416,0.6999015124822153
17,-0.09575601470929201,0.7417972133775168
18,-0.07778510151040019,0.7834993452890575
19,-0.11933758462481864,0.8004510439303062
20,-0.16600695675574445,0.8028853507967562
21,-0.15007555664714728,0.847435321517735
22,-0.1278457371333644,0.8781236109722738
23,-0.1693754594148319,0.8942149279018357
24,-0.22306740170620248,0.8818155971461994
25,-0.2779790536130234,0.8635463501802755
26,-0.38436696388842895,0.7027322133225096
27,-0.49740237235476725,0.6899519959345224
28,-0.6840350717189004,0.5488314604919879
29,-0.6344552311415717,0.7128893281729847
30,-0.7597332869366851,0.6857730860854703
31,-0.7129222688718202,0.7836586099189401
32,-0.6356679152954704,0.846436118074088
33,-0.6657518669380207,0.8922902344827979
34,-0.7531766407400329,0.8790719376410006
35,-0.7936180081399254,0.904984194014139
36,-0.8641077483126359,0.875449854155925
37,-0.8552376478284588,0.9413211642391971
38,-0.9288289425421804,0.9157262071515916
39,-0.9448421450952719,0.9598352889292869
40,-1.0450131293576383,0.813598867197242
41,-1.1238908096974005,0.8340242214186154
42,-1.0513384746744148,0.955607014758474
43,-1.1173079808639574,0.9637129664219262
44,-1.1274282999089484,1.00693756683084
45,-1.150690801785156,1.0338509572125747
46,-1.1736334471636893,1.0566278191410545
47,-1.165404206926258,1.0904765187744687
48,-1.2089673118709539,1.093933202635946
49,-1.1814101271655582,1.1335310809235417
50,-1.1699311312382417,1.1619763133987626
51,-1.1665975065681313,1.1883441302194262
52,-1.071682434151025,1.1657574144181704
53,-0.9792232127939281,1.157275242460851
54,-0.8628169147038288,1.1356262467726281
55,-0.7492166969912705,1.1230724113709945
56,-0.7004835185135023,1.1608942566990688
57,-0.6565553392615421,1.1875413246105677
58,-0.6927039302032902,1.2360315030614306
59,-0.8192531289450901,1.2509331420480807
60,-1.0122109930287544,1.2545519371705898
61,-1.0582465230191107,1.2872910417211045
62,-1.1512087552068673,1.2711828284401048
63,-1.2326224926802367,1.2386843070232672
64,-1.2191015780390524,1.2966406855533932
65,-1.2989648736809216,1.2387289747124823
66,-1.344454339974249,1.24224052103202
67,-1.3595652087061856,1.2804975284001363
68,-1.3535231077570402,1.3199330323501874
69,-1.3946326731559093,1.3220727054744907
70,-1.4015698784708484,1.3523970550949538
71,-1.4416410638808048,1.3420192487804397
72,-1.437116888727755,1.3807670216670471
73,-1.4767597669010941,1.3742407421496001
74,-1.5619955320815784,0.8968966091004137
75,-1.5385293036490615,1.258008792248432
76,-1.5828430762603016,1.3000673849524147
77,-1.5270476024904505,1.3946102335669222
78,-1.2829161864489356,1.4055286542540855
79,-1.3075570222580648,1.452645527258708
80,-1.05321956601794,1.3893077582831113
81,-1.1530878783080398,1.4534480912728769
82,-1.239715667730152,1.4996594321407277
83,-1.2012540397689877,1.5308074355314576
84,-1.2134810426295326,1.5621371764363747
85,-1.2614560582895238,1.572875961911437
86,-1.2883043552565123,1.5922526854073311
87,-1.2686299854710361,1.6208130370594687
88,-1.3815270642914212,1.5556771835441139
89,-1.4226249978034824,1.5756955528820857
90,-1.478071146943487,1.5621235012714507
91,-1.4818966722007465,1.6025571354296513
92,-1.5017207975816955,1.62228931388559
93,-1.3151993295694568,1.6551891884184933
94,-1.3190442136817433,1.6864247592678148
95,-1.301246468299127,1.7089096908921964
96,-1.273199773039634,1.7216716258509537
97,-1.3071277423717693,1.7445965522055935
98,-1.4614748639471502,1.6799398673051273
99,-1.458362722484397,1.7179592165064979
100,-1.4407238179362722,1.7500272759054216
101,-1.4442506648803826,1.7751796073970303
102,-1.4817708683990918,1.7746500034958357
103,-1.4814275728736495,1.800391876234052
104,-1.4802069994601994,1.8208117088646714
105,-1.5365293164452605,1.7720331105523546
106,-1.4848962777843235,1.8418353015389681
107,-1.423298002408702,1.8400346918659054
108,-1.333341975405331,1.817643614980248
109,-1.2709168482181457,1.8118944123977347
110,-1.3769414607137747,1.8705070700889028
111,-1.3324345497474206,1.8837510557816142
112,-1.2168730218690356,1.81627402646108
113,-1.2057192856040122,1.8519292410776285
