,z_real,z_imag
0,0.0,1e-08
1,0.0073324493662975145,0.04483358396622315
2,0.057640537107848194,0.05384976937550411
3,0.023285824041196872,0.07057598738743623
4,0.04716587986612715,0.08237671705541448
5,0.04850863132927512,0.09578887242660958
6,0.08340795460584306,0.08854089539985587
7,0.08514549916796092,0.10483994822854101
8,0.10151667516486264,0.10938774059767566
9,0.09553796673638916,0.12280524574363223
10,0.08713558417524032,0.1319477896882366
11,0.08699281860752826,0.14109566926558245
12,0.08687741903229039,0.149047986078139
13,0.0911085585666508,0.1557616128836383
14,0.0953744496067785,0.16184095085521352
15,0.10216617297947166,0.16616366810778793
16,0.11055221680470607,0.16892947339178138
17,0.1062108298284279,0.17760312264118303
18,0.10917529501039559,0.1836953759569076
19,0.10226119335179927,0.18896203505746603
20,0.08923752683733695,0.1886132293321697
21,0.07942132545329887,0.19113941307518484
22,0.07040360720576673,0.19372555374466796
23,0.06245930399993181,0.19703066486022341
24,0.06310432495757402,0.205429300990519
25,0.05411926218610005,0.207011045473001
26,0.046221069968006304,0.20885624890800814
27,0.03684534468395616,0.2082541857410682
28,0.02690505247660489,0.20744928433732554
29,0.017802260710006037,0.20907324225785526
30,0.018066494808247128,0.2188130993249608
31,0.02397780578088517,0.22693999799941406
32,0.028756669033988696,0.23361800746776656
33,0.03139366362364222,0.23977774250615688
34,0.03814642438614095,0.24389196952149803
35,0.0670956417723102,0.23117277541493372
36,0.06393610809562487,0.24368695967192125
37,0.07930729022270037,0.2421370629398024
38,0.09153215595521404,0.24155030469979957
39,0.07069753659979867,0.2557955038297619
40,0.07639381236693125,0.2619301458396907
41,0.08394546769189816,0.2651215794047787
42,0.0702828482323019,0.27052691298527887
43,0.05201811435255592,0.26777285185942384
44,0.05106689862733298,0.27607156527719146
45,0.06728572414870378,0.2812927001040964
46,0.06872653459771945,0.2873747495967665
47,0.0685393522800235,0.2925756707967533
48,0.0655956641926479,0.2969623781069893
49,0.059792293247272185,0.29955026942815655
50,0.05681781720912278,0.3035702379056936
51,0.05928257527605699,0.308276012413106
52,0.05678103954610747,0.31206002593176724
53,0.05423582727363087,0.3153842469606673
54,0.05178740524951686,0.3185783614370707
55,0.048017331428225965,0.3207987175439034
56,0.03999608035543385,0.3165900641725879
57,0.0300675981827814,0.3084487819143753
58,0.018382321900198447,0.29941513153707544
59,0.0097972244329067,0.3030031451646776
60,0.0009301329023837894,0.301974959869674
61,-0.004951082808959954,0.30629230470213625
62,-0.011955631563551651,0.3071901800133682
63,-0.013990558333359757,0.3137754941505871
64,-0.012324688945033753,0.32065765674126406
65,-0.015768855664450847,0.3250322495397495
66,-0.020917165816253122,0.3271484660669803
67,-0.024217706475907732,0.33067488463307204
68,-0.022087919908798718,0.336236948766616
69,-0.02802524094571483,0.3377834032559914
70,-0.026843728307968013,0.3431434392339911
71,-0.025167232646231764,0.34767511136678253
72,-0.020514921075533713,0.3513113030411528
73,-0.028529546188507778,0.35338551257883943
74,-0.03552669160605626,0.3521242514132769
75,-0.042587274750909676,0.3486468698323267
76,-0.04779463476829371,0.35085140609361176
77,-0.046387680194192954,0.35791324097008337
