,z real,z imag
0,0.07526627951050086,1e-08
1,0.44288605822165084,0.20010007506255498
2,0.7310865263585082,0.23035556166438081
3,0.9230779172310628,0.2658005721496627
4,0.9353053149482808,0.3466081984901138
5,0.9843420034339004,0.3967556760413799
6,1.1816784996052698,0.3410258197615137
7,1.0934552846827472,0.4491570062182126
8,1.0597402770256332,0.5075821945344444
9,0.8845497626834851,0.48776471932732934
10,0.865816753557306,0.5478917662532766
11,0.9088109303875671,0.5983677202300641
12,0.8179611516682133,0.607951716165787
13,0.7551495949293052,0.6205014912722668
14,0.7731453414033889,0.6757574080517932
15,0.7105887575401256,0.6841852375734279
16,0.8241776400994691,0.7228490495281906
17,0.8480199022500499,0.7592291113152324
18,0.8960841666322907,0.7754638441832831
19,0.884282675785948,0.815914403361832
20,0.8688334618924577,0.8467076553786932
21,0.9000994867274867,0.8686883939595953
22,0.9155943380105217,0.8934068728407862
23,0.952416997640794,0.9013187674929114
24,0.9838885648383178,0.9145777143769742
25,1.0814198964207504,0.804082430104822
26,1.0678056281280837,0.9009524447982007
27,1.0213416351222744,0.958615100434632
28,1.0686091871528185,0.9723499359074468
29,0.9489199407110064,0.9872557244075081
30,0.8587405810370331,0.9688352971735921
31,0.779393458682593,0.9449983567022862
32,0.7082393776569103,0.9285877322229267
33,0.6033143711210288,0.8398642071539185
34,0.5201193657365755,0.8344140235254723
35,0.5984984721436457,0.951632904362213
36,0.5702325648772091,0.9897862620192264
37,0.5418783873018137,1.0162462987898784
38,0.4806603117287488,0.9957234299261963
39,0.4678283434809038,1.037663905505972
40,0.5224004721313875,1.0804610195085917
41,0.5313518129981305,1.1148434667232479
42,0.4162339303885271,1.059167002448054
43,0.37060860824799396,1.061622120533929
44,0.284374388982611,0.8768250960798054
45,0.2045724705599675,0.9122922452360614
46,0.17636630257524905,0.9732388138203703
47,0.08996454083382605,0.9151107692086966
48,0.07857621712262652,0.9903763078518351
49,0.15565061804135272,1.0648435018468079
50,0.0854904683605015,1.0773704937926596
51,0.05592880232784475,1.1041504307520786
52,0.0008494300996241266,1.0879142014657608
53,-0.05326528967902472,1.0690093789139792
54,-0.32196425075739965,0.5589258348437554
55,-0.678594648594118,0.45534358239252415
56,-0.8970088115397651,0.46497962460022846
57,-0.9356653004013252,0.5656672712997224
58,-0.7772876827520757,0.6655605394278126
59,-0.7906641058392428,0.7484450838789842
60,-0.799413289851106,0.8115814110937217
61,-0.9206179098480579,0.7877894941384243
62,-0.7820222781712,0.8846757950457607
63,-0.8143930750156928,0.9335683303638912
64,-0.8118107423332531,0.97985523742949
